OID_BLKGRP_20|GEOID_BLKGRP_20|NAMELSAD_BLKGRP_20|AREALAND_BLKGRP_20|AREAWATER_BLKGRP_20|MTFCC_BLKGRP_20|FUNCSTAT_BLKGRP_20|OID_BLKGRP_10|GEOID_BLKGRP_10|NAMELSAD_BLKGRP_10|AREALAND_BLKGRP_10|AREAWATER_BLKGRP_10|MTFCC_BLKGRP_10|FUNCSTAT_BLKGRP_10|AREALAND_PART|AREAWATER_PART
2089015489590320|410170010052|Block Group 2|11910766|0|G5030|S|20840256557139|410170010013|Block Group 3|16811572|0|G5030|S|11910766|0
2089015489590406|410170011011|Block Group 1|3217918|0|G5030|S|20840256555364|410170011003|Block Group 3|8895770|0|G5030|S|3213426|0
2089015489590406|410170011011|Block Group 1|3217918|0|G5030|S|20840256556476|410170016003|Block Group 3|1357733|0|G5030|S|4492|0
2089015489590342|410170011012|Block Group 2|2016293|0|G5030|S|20840256555364|410170011003|Block Group 3|8895770|0|G5030|S|2016293|0
2089015489590400|410170011013|Block Group 3|3650602|0|G5030|S|20840256555364|410170011003|Block Group 3|8895770|0|G5030|S|3650602|0
2089015489590304|410170011021|Block Group 1|25203606|0|G5030|S|20840256555327|410170011002|Block Group 2|25203606|0|G5030|S|25203606|0
2089015489590376|410170011022|Block Group 2|8294591|0|G5030|S|20840256555600|410170011001|Block Group 1|19998752|0|G5030|S|8294591|0
2089015489590345|410170011023|Block Group 3|11786481|0|G5030|S|20840256555600|410170011001|Block Group 1|19998752|0|G5030|S|11704161|0
2089015489590345|410170011023|Block Group 3|11786481|0|G5030|S|20840256555503|410170013001|Block Group 1|8938704|0|G5030|S|82320|0
20890256555465|410170012001|Block Group 1|133268432|109081|G5030|S|20840256555465|410170012001|Block Group 1|136112937|127192|G5030|S|133268432|109081
20890256555391|410170012002|Block Group 2|59436423|9269|G5030|S|20840256555391|410170012002|Block Group 2|59436147|9269|G5030|S|59436147|9269
20890256555391|410170012002|Block Group 2|59436423|9269|G5030|S|20840256555291|410170012004|Block Group 4|26991957|0|G5030|S|276|0
20890256555635|410170012003|Block Group 3|34042694|0|G5030|S|20840256555364|410170011003|Block Group 3|8895770|0|G5030|S|15449|0
20890256555635|410170012003|Block Group 3|34042694|0|G5030|S|20840256555635|410170012003|Block Group 3|34027245|0|G5030|S|34027245|0
20890256555291|410170012004|Block Group 4|26878105|0|G5030|S|20840256555291|410170012004|Block Group 4|26991957|0|G5030|S|26841030|0
20890256555291|410170012004|Block Group 4|26878105|0|G5030|S|208403717029709|410170017004|Block Group 4|804887|0|G5030|S|37075|0
2089015489590483|410170013011|Block Group 1|2852985|0|G5030|S|20840256556142|410170013002|Block Group 2|6103229|59656|G5030|S|2848315|0
2089015489590483|410170013011|Block Group 1|2852985|0|G5030|S|20840256556166|410170013003|Block Group 3|2071480|0|G5030|S|4670|0
2089015489590415|410170013012|Block Group 2|3227440|59656|G5030|S|20840256556142|410170013002|Block Group 2|6103229|59656|G5030|S|3227440|59656
2089015489590471|410170013013|Block Group 3|549884|0|G5030|S|20840256556225|410170013004|Block Group 4|549884|0|G5030|S|549884|0
2089015489590473|410170013021|Block Group 1|1661709|0|G5030|S|20840256555503|410170013001|Block Group 1|8938704|0|G5030|S|1661709|0
2089015489590370|410170013022|Block Group 2|2804671|0|G5030|S|20840256555503|410170013001|Block Group 1|8938704|0|G5030|S|711122|0
2089015489590370|410170013022|Block Group 2|2804671|0|G5030|S|20840256556142|410170013002|Block Group 2|6103229|59656|G5030|S|26739|0
2089015489590370|410170013022|Block Group 2|2804671|0|G5030|S|20840256556166|410170013003|Block Group 3|2071480|0|G5030|S|2066810|0
2089015489590414|410170013023|Block Group 3|6483553|0|G5030|S|20840256555503|410170013001|Block Group 1|8938704|0|G5030|S|6483553|0
2089015489590485|410170013024|Block Group 4|407419|0|G5030|S|20840256556192|410170013005|Block Group 5|407419|0|G5030|S|407419|0
2089015489590486|410170014011|Block Group 1|2797364|0|G5030|S|20840256556279|410170014001|Block Group 1|10833821|0|G5030|S|2797364|0
2089015489590293|410170014012|Block Group 2|2279223|0|G5030|S|20840256556279|410170014001|Block Group 1|10833821|0|G5030|S|2229751|0
2089015489590293|410170014012|Block Group 2|2279223|0|G5030|S|20840256556249|410170014002|Block Group 2|1533164|90979|G5030|S|49472|0
2089015489590389|410170014013|Block Group 3|5806431|0|G5030|S|20840256556279|410170014001|Block Group 1|10833821|0|G5030|S|5806431|0
2089015489590295|410170014021|Block Group 1|1493352|90979|G5030|S|20840256556279|410170014001|Block Group 1|10833821|0|G5030|S|275|0
2089015489590295|410170014021|Block Group 1|1493352|90979|G5030|S|20840256556249|410170014002|Block Group 2|1533164|90979|G5030|S|1483692|90979
2089015489590295|410170014021|Block Group 1|1493352|90979|G5030|S|20840256556081|410170021001|Block Group 1|3593958|173163|G5030|S|9385|0
2089015489590472|410170014022|Block Group 2|388526|48729|G5030|S|20840256556310|410170014003|Block Group 3|388526|48729|G5030|S|388526|48729
2089015489590420|410170015011|Block Group 1|691939|0|G5030|S|20840256556441|410170015001|Block Group 1|672723|0|G5030|S|672723|0
2089015489590420|410170015011|Block Group 1|691939|0|G5030|S|208403717029722|410170015005|Block Group 5|2064376|61544|G5030|S|19216|0
2089015489590501|410170015012|Block Group 2|1092583|0|G5030|S|20840256556340|410170015002|Block Group 2|952611|0|G5030|S|952611|0
2089015489590501|410170015012|Block Group 2|1092583|0|G5030|S|208403717029722|410170015005|Block Group 5|2064376|61544|G5030|S|117490|0
2089015489590501|410170015012|Block Group 2|1092583|0|G5030|S|20840256556081|410170021001|Block Group 1|3593958|173163|G5030|S|7651|0
2089015489590501|410170015012|Block Group 2|1092583|0|G5030|S|20840256556051|410170021002|Block Group 2|2344889|0|G5030|S|14831|0
2089015489590455|410170015013|Block Group 3|602464|0|G5030|S|20840256555565|410170015003|Block Group 3|602464|0|G5030|S|602464|0
2089015489590484|410170015021|Block Group 1|543105|76658|G5030|S|20840256555427|410170015004|Block Group 4|402348|66229|G5030|S|402348|66229
2089015489590484|410170015021|Block Group 1|543105|76658|G5030|S|208403717029722|410170015005|Block Group 5|2064376|61544|G5030|S|140757|10429
2089015489590422|410170015022|Block Group 2|1764586|33602|G5030|S|208403717029722|410170015005|Block Group 5|2064376|61544|G5030|S|1764586|33602
2089015489590402|410170016011|Block Group 1|1392857|46843|G5030|S|20840256556142|410170013002|Block Group 2|6103229|59656|G5030|S|735|0
2089015489590402|410170016011|Block Group 1|1392857|46843|G5030|S|20840256556508|410170016001|Block Group 1|1392122|46843|G5030|S|1392122|46843
2089015489590412|410170016012|Block Group 2|1353241|0|G5030|S|20840256556476|410170016003|Block Group 3|1357733|0|G5030|S|1353241|0
2089015489590404|410170016021|Block Group 1|1505551|12769|G5030|S|208403717029717|410170016002|Block Group 2|2155870|12769|G5030|S|1505551|12769
2089015489590461|410170016022|Block Group 2|650319|0|G5030|S|208403717029717|410170016002|Block Group 2|2155870|12769|G5030|S|650319|0
2089015489590401|410170017011|Block Group 1|1222571|0|G5030|S|20840256555291|410170012004|Block Group 4|26991957|0|G5030|S|150651|0
2089015489590401|410170017011|Block Group 1|1222571|0|G5030|S|208403717029708|410170017001|Block Group 1|2229925|0|G5030|S|1071920|0
2089015489590287|410170017012|Block Group 2|1093581|0|G5030|S|208403717029708|410170017001|Block Group 1|2229925|0|G5030|S|1093581|0
2089015489590430|410170017013|Block Group 3|767812|0|G5030|S|208403717029709|410170017004|Block Group 4|804887|0|G5030|S|767812|0
2089015489590428|410170017021|Block Group 1|1168292|0|G5030|S|208403717029708|410170017001|Block Group 1|2229925|0|G5030|S|64424|0
2089015489590428|410170017021|Block Group 1|1168292|0|G5030|S|20840256555703|410170017002|Block Group 2|1103868|0|G5030|S|1103868|0
2089015489590432|410170017022|Block Group 2|574494|0|G5030|S|20840256555668|410170017003|Block Group 3|574494|0|G5030|S|574494|0
2089015489590474|410170018011|Block Group 1|1435777|0|G5030|S|20840256557339|410170018002|Block Group 2|2099784|0|G5030|S|173331|0
2089015489590474|410170018011|Block Group 1|1435777|0|G5030|S|208403717029710|410170018003|Block Group 3|1625001|0|G5030|S|1262446|0
2089015489590291|410170018012|Block Group 2|1029446|0|G5030|S|208403717029711|410170018004|Block Group 4|1029446|0|G5030|S|1029446|0
2089015489590498|410170018013|Block Group 3|350547|0|G5030|S|208403717029710|410170018003|Block Group 3|1625001|0|G5030|S|350547|0
2089015489590499|410170018021|Block Group 1|1688011|0|G5030|S|20840256557306|410170018001|Block Group 1|1688011|0|G5030|S|1688011|0
2089015489590482|410170018022|Block Group 2|517057|0|G5030|S|20840256557339|410170018002|Block Group 2|2099784|0|G5030|S|505049|0
2089015489590482|410170018022|Block Group 2|517057|0|G5030|S|208403717029710|410170018003|Block Group 3|1625001|0|G5030|S|12008|0
2089015489590390|410170018023|Block Group 3|1421404|0|G5030|S|20840256557339|410170018002|Block Group 2|2099784|0|G5030|S|1421404|0
208903717029714|410170019011|Block Group 1|35355584|0|G5030|S|208403717029714|410170019011|Block Group 1|35355584|0|G5030|S|35355584|0
2089015489590479|410170019031|Block Group 1|3289654|0|G5030|S|20840256555742|410170019021|Block Group 1|6154348|0|G5030|S|3289654|0
2089015489590436|410170019032|Block Group 2|1659877|0|G5030|S|20840256555742|410170019021|Block Group 1|6154348|0|G5030|S|1659877|0
2089015489590441|410170019033|Block Group 3|1204817|0|G5030|S|20840256555742|410170019021|Block Group 1|6154348|0|G5030|S|1204817|0
2089015489590500|410170019041|Block Group 1|1578296|0|G5030|S|20840256555851|410170019022|Block Group 2|1578296|0|G5030|S|1578296|0
2089015489590487|410170019042|Block Group 2|948250|0|G5030|S|20840256555532|410170019023|Block Group 3|948250|0|G5030|S|948250|0
2089015489590338|410170019043|Block Group 3|13501407|0|G5030|S|208403717029703|410170019024|Block Group 4|13421912|0|G5030|S|13421912|0
2089015489590338|410170019043|Block Group 3|13501407|0|G5030|S|20840256555916|410170020001|Block Group 1|4772035|0|G5030|S|79495|0
2089015489590310|410170020011|Block Group 1|4692540|0|G5030|S|20840256555916|410170020001|Block Group 1|4772035|0|G5030|S|4692540|0
2089015489590407|410170020021|Block Group 1|2091392|0|G5030|S|20840256555950|410170020002|Block Group 2|2091392|0|G5030|S|2091392|0
2089015489590497|410170020022|Block Group 2|3889621|0|G5030|S|20840256555984|410170020003|Block Group 3|3889621|0|G5030|S|3889621|0
2089015489590442|410170020023|Block Group 3|2178609|0|G5030|S|20840256555883|410170020004|Block Group 4|2178609|0|G5030|S|2178609|0
2089015489590488|410170021011|Block Group 1|622976|0|G5030|S|20840256556051|410170021002|Block Group 2|2344889|0|G5030|S|622976|0
2089015489590273|410170021012|Block Group 2|1707082|0|G5030|S|20840256556051|410170021002|Block Group 2|2344889|0|G5030|S|1707082|0
2089015489590309|410170021013|Block Group 3|4194280|0|G5030|S|20840256556110|410170021004|Block Group 4|4194280|0|G5030|S|4194280|0
2089015489590275|410170021021|Block Group 1|3599249|190676|G5030|S|208403717029722|410170015005|Block Group 5|2064376|61544|G5030|S|22327|17513
2089015489590275|410170021021|Block Group 1|3599249|190676|G5030|S|20840256556081|410170021001|Block Group 1|3593958|173163|G5030|S|3576922|173163
2089015489590431|410170021031|Block Group 1|1633267|0|G5030|S|20840256556018|410170021003|Block Group 3|4174219|54855|G5030|S|1633267|0
2089015489590392|410170021032|Block Group 2|2540952|54855|G5030|S|20840256556018|410170021003|Block Group 3|4174219|54855|G5030|S|2540952|54855
20890710931593|410190100001|Block Group 1|769903049|45853433|G5030|S|20840710931593|410190100001|Block Group 1|770118957|64623924|G5030|S|769800202|45853433
20890710931593|410190100001|Block Group 1|769903049|45853433|G5030|S|20840443396441|410390005001|Block Group 1|258595571|1390768|G5030|S|99882|0
20890710931593|410190100001|Block Group 1|769903049|45853433|G5030|S|208403717189478|410390007021|Block Group 1|202218740|15369881|G5030|S|2965|0
208903717027679|410190100002|Block Group 2|3993893|858052|G5030|S|208403717027679|410190100002|Block Group 2|4049700|907443|G5030|S|3993893|858052
20890710929346|410190200001|Block Group 1|417190|5547|G5030|S|20840710929346|410190200001|Block Group 1|417190|5547|G5030|S|417190|5547
20890710929342|410190200002|Block Group 2|527404271|6663670|G5030|S|20840709865532|410110002002|Block Group 2|863865283|3072209|G5030|S|1303|0
20890710929342|410190200002|Block Group 2|527404271|6663670|G5030|S|208403717027679|410190100002|Block Group 2|4049700|907443|G5030|S|55807|49391
20890710929342|410190200002|Block Group 2|527404271|6663670|G5030|S|20840710929342|410190200002|Block Group 2|518479832|5185653|G5030|S|518206902|5185653
20890710929342|410190200002|Block Group 2|527404271|6663670|G5030|S|20840710929341|410190200004|Block Group 4|35818245|11605602|G5030|S|9140259|1428626
208903717027678|410190200003|Block Group 3|4621006|559307|G5030|S|208403717027678|410190200003|Block Group 3|4621006|559307|G5030|S|4621006|559307
20890710929341|410190200004|Block Group 4|26670017|10176976|G5030|S|20840709865548|410110001001|Block Group 1|21913592|3684618|G5030|S|653|0
20890710929341|410190200004|Block Group 4|26670017|10176976|G5030|S|20840710929341|410190200004|Block Group 4|35818245|11605602|G5030|S|26669364|10176976
20890710929347|410190300001|Block Group 1|225770065|0|G5030|S|20840710929347|410190300001|Block Group 1|225553833|0|G5030|S|225546252|0
20890710929347|410190300001|Block Group 1|225770065|0|G5030|S|20840710929343|410190300002|Block Group 2|450371292|8397519|G5030|S|141079|0
20890710929347|410190300001|Block Group 1|225770065|0|G5030|S|208403717027680|410190300003|Block Group 3|775550990|1518980|G5030|S|82734|0
20890710929343|410190300002|Block Group 2|450530066|8397519|G5030|S|20840710929343|410190300002|Block Group 2|450371292|8397519|G5030|S|450230213|8397519
20890710929343|410190300002|Block Group 2|450530066|8397519|G5030|S|208403717027680|410190300003|Block Group 3|775550990|1518980|G5030|S|299853|0
208903717027680|410190300003|Block Group 3|775169596|1518980|G5030|S|208403717027680|410190300003|Block Group 3|775550990|1518980|G5030|S|775153920|1518980
208903717027680|410190300003|Block Group 3|775169596|1518980|G5030|S|20840443396390|410390008001|Block Group 1|600858258|0|G5030|S|15676|0
20890710929307|410190400001|Block Group 1|198423555|93158|G5030|S|20840710929307|410190400001|Block Group 1|199282595|93158|G5030|S|198423555|93158
20890710929308|410190400002|Block Group 2|13380872|150972|G5030|S|20840710929308|410190400002|Block Group 2|13380872|150972|G5030|S|13380872|150972
20890710929306|410190400003|Block Group 3|154451826|0|G5030|S|20840710929307|410190400001|Block Group 1|199282595|93158|G5030|S|43641|0
20890710929306|410190400003|Block Group 3|154451826|0|G5030|S|20840710929306|410190400003|Block Group 3|154183509|0|G5030|S|153887875|0
20890710929306|410190400003|Block Group 3|154451826|0|G5030|S|20840710931597|410190500012|Block Group 2|72137943|0|G5030|S|320970|0
20890710929306|410190400003|Block Group 3|154451826|0|G5030|S|20840710929311|410190600001|Block Group 1|187772050|2394369|G5030|S|199340|0
20890710931604|410190500011|Block Group 1|345949693|0|G5030|S|20840710931604|410190500011|Block Group 1|345949693|0|G5030|S|345949693|0
20890710931597|410190500012|Block Group 2|73520069|0|G5030|S|20840710929307|410190400001|Block Group 1|199282595|93158|G5030|S|812937|0
20890710931597|410190500012|Block Group 2|73520069|0|G5030|S|20840710929306|410190400003|Block Group 3|154183509|0|G5030|S|295634|0
20890710931597|410190500012|Block Group 2|73520069|0|G5030|S|20840710931597|410190500012|Block Group 2|72137943|0|G5030|S|71739291|0
20890710931597|410190500012|Block Group 2|73520069|0|G5030|S|20840710931605|410190500013|Block Group 3|11170634|2902|G5030|S|25928|0
20890710931597|410190500012|Block Group 2|73520069|0|G5030|S|20840710929311|410190600001|Block Group 1|187772050|2394369|G5030|S|646279|0
20890710931605|410190500013|Block Group 3|11173163|2902|G5030|S|20840710931597|410190500012|Block Group 2|72137943|0|G5030|S|28457|0
20890710931605|410190500013|Block Group 3|11173163|2902|G5030|S|20840710931605|410190500013|Block Group 3|11170634|2902|G5030|S|11144706|2902
20890710931609|410190500014|Block Group 4|21080333|514553|G5030|S|20840710931609|410190500014|Block Group 4|20985004|514553|G5030|S|20985004|514553
20890710931609|410190500014|Block Group 4|21080333|514553|G5030|S|20840710929316|410190500021|Block Group 1|1826144|0|G5030|S|95329|0
2089015483377039|410190500031|Block Group 1|3154103|211036|G5030|S|20840710929319|410190500022|Block Group 2|728863|0|G5030|S|63192|0
2089015483377039|410190500031|Block Group 1|3154103|211036|G5030|S|20840710929318|410190500023|Block Group 3|3113273|211036|G5030|S|3090911|211036
2089015483377081|410190500032|Block Group 2|27756275|552377|G5030|S|20840710929318|410190500023|Block Group 3|3113273|211036|G5030|S|22362|0
2089015483377081|410190500032|Block Group 2|27756275|552377|G5030|S|20840710929317|410190500024|Block Group 4|27733913|552377|G5030|S|27733913|552377
