OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
20790261397622|41029002100|Census Tract 21|12230551|1646|G5020|S|20740261397872|41029002000|Census Tract 20|1118069|582|G5020|S|56083|582
20790261397622|41029002100|Census Tract 21|12230551|1646|G5020|S|20740261397622|41029002100|Census Tract 21|12182922|1064|G5020|S|12174468|1064
20790261397642|41029002200|Census Tract 22|10853079|874|G5020|S|20740261397642|41029002200|Census Tract 22|10856399|874|G5020|S|10853079|874
20790261397952|41029002300|Census Tract 23|592947695|89723|G5020|S|20740261397412|41029001700|Census Tract 17|17622816|37144|G5020|S|36|0
20790261397952|41029002300|Census Tract 23|592947695|89723|G5020|S|20740261397952|41029002300|Census Tract 23|592596484|89723|G5020|S|592553852|89723
20790261397952|41029002300|Census Tract 23|592947695|89723|G5020|S|20740261397606|41029002500|Census Tract 25|1475931287|11786207|G5020|S|393807|0
20790261397677|41029002400|Census Tract 24|46883206|2599786|G5020|S|20740261397429|41029000602|Census Tract 6.02|11552407|12206|G5020|S|76122|0
20790261397677|41029002400|Census Tract 24|46883206|2599786|G5020|S|20740261397677|41029002400|Census Tract 24|46879500|2599786|G5020|S|46807084|2599786
20790261397606|41029002500|Census Tract 25|1475612871|11786207|G5020|S|20740261397952|41029002300|Census Tract 23|592596484|89723|G5020|S|1834|0
20790261397606|41029002500|Census Tract 25|1475612871|11786207|G5020|S|20740261397677|41029002400|Census Tract 24|46879500|2599786|G5020|S|72295|0
20790261397606|41029002500|Census Tract 25|1475612871|11786207|G5020|S|20740261397606|41029002500|Census Tract 25|1475931287|11786207|G5020|S|1475537480|11786207
20790261397606|41029002500|Census Tract 25|1475612871|11786207|G5020|S|20740528649174|41035970300|Census Tract 9703|2484538885|223071608|G5020|S|1262|0
20790261397812|41029002600|Census Tract 26|2001500420|17903058|G5020|S|20740710972851|41019210000|Census Tract 2100|3378321372|718100|G5020|S|29617|317
20790261397812|41029002600|Census Tract 26|2001500420|17903058|G5020|S|20740261397812|41029002600|Census Tract 26|2001472544|17902549|G5020|S|2001459243|17902549
20790261397812|41029002600|Census Tract 26|2001500420|17903058|G5020|S|20740528649174|41035970300|Census Tract 9703|2484538885|223071608|G5020|S|11560|192
2079015495212542|41029002701|Census Tract 27.01|463648235|1554839|G5020|S|20740710972851|41019210000|Census Tract 2100|3378321372|718100|G5020|S|67600|0
2079015495212542|41029002701|Census Tract 27.01|463648235|1554839|G5020|S|20740261397716|41029002700|Census Tract 27|658470795|1886556|G5020|S|463580635|1554839
2079015495212532|41029002702|Census Tract 27.02|194894958|331717|G5020|S|20740710972851|41019210000|Census Tract 2100|3378321372|718100|G5020|S|18616|0
2079015495212532|41029002702|Census Tract 27.02|194894958|331717|G5020|S|20740261397716|41029002700|Census Tract 27|658470795|1886556|G5020|S|194876342|331717
20790261397379|41029002800|Census Tract 28|264192623|2220645|G5020|S|20740261397379|41029002800|Census Tract 28|264192623|2220645|G5020|S|264192623|2220645
2079015495211758|41029002901|Census Tract 29.01|68016288|557518|G5020|S|20740261397394|41029002900|Census Tract 29|620376339|560122|G5020|S|68016288|500103
2079015495211758|41029002901|Census Tract 29.01|68016288|557518|G5020|S|20740261397890|41029003002|Census Tract 30.02|730710292|4845967|G5020|S|0|57415
2079015495212501|41029002902|Census Tract 29.02|552393923|17984|G5020|S|20740710972851|41019210000|Census Tract 2100|3378321372|718100|G5020|S|33872|0
2079015495212501|41029002902|Census Tract 29.02|552393923|17984|G5020|S|20740261397394|41029002900|Census Tract 29|620376339|560122|G5020|S|552360051|17984
20790261397732|41029003001|Census Tract 30.01|245748317|458629|G5020|S|20740261397515|41029001500|Census Tract 15|85468642|11345|G5020|S|52741|0
20790261397732|41029003001|Census Tract 30.01|245748317|458629|G5020|S|20740261397732|41029003001|Census Tract 30.01|245659076|458629|G5020|S|245608874|458629
20790261397732|41029003001|Census Tract 30.01|245748317|458629|G5020|S|20740261397890|41029003002|Census Tract 30.02|730710292|4845967|G5020|S|86702|0
20790261397890|41029003002|Census Tract 30.02|730655709|4830587|G5020|S|20740261397515|41029001500|Census Tract 15|85468642|11345|G5020|S|2585|0
20790261397890|41029003002|Census Tract 30.02|730655709|4830587|G5020|S|20740261397394|41029002900|Census Tract 29|620376339|560122|G5020|S|0|42035
20790261397890|41029003002|Census Tract 30.02|730655709|4830587|G5020|S|20740261397890|41029003002|Census Tract 30.02|730710292|4845967|G5020|S|730623590|4788552
20790261397890|41029003002|Census Tract 30.02|730655709|4830587|G5020|S|20740261398038|41033361400|Census Tract 3614|201194744|0|G5020|S|1841|0
20790261397890|41029003002|Census Tract 30.02|730655709|4830587|G5020|S|20740264510623|41033361600|Census Tract 3616|1179680328|654173|G5020|S|27693|0
20790528234323|41031940000|Census Tract 9400|1052562497|8834853|G5020|S|20740528234323|41031940000|Census Tract 9400|1052061952|8834853|G5020|S|1051808668|8834853
20790528234323|41031940000|Census Tract 9400|1052562497|8834853|G5020|S|20740270135056|41043030300|Census Tract 303|3063731477|21791547|G5020|S|189492|0
20790528234323|41031940000|Census Tract 9400|1052562497|8834853|G5020|S|20740446461256|41047010600|Census Tract 106|1112074381|10962562|G5020|S|564148|0
20790528234323|41031940000|Census Tract 9400|1052562497|8834853|G5020|S|20740449643633|41065970800|Census Tract 9708|5503407696|20391874|G5020|S|189|0
20790254351047|41031960100|Census Tract 9601|2168990316|3135497|G5020|S|20740254351081|41013950100|Census Tract 9501|1334554176|4329371|G5020|S|1321|0
20790254351047|41031960100|Census Tract 9601|2168990316|3135497|G5020|S|20740254351096|41013950200|Census Tract 9502|432229115|152052|G5020|S|256|0
20790254351047|41031960100|Census Tract 9601|2168990316|3135497|G5020|S|20740254351114|41013950300|Census Tract 9503|416558142|524961|G5020|S|77223|0
20790254351047|41031960100|Census Tract 9601|2168990316|3135497|G5020|S|20740254351047|41031960100|Census Tract 9601|2168801414|3135497|G5020|S|2168724401|3135497
20790254351047|41031960100|Census Tract 9601|2168990316|3135497|G5020|S|207403717024371|41031960202|Census Tract 9602.02|44414916|0|G5020|S|186986|0
20790254351047|41031960100|Census Tract 9601|2168990316|3135497|G5020|S|20740449643633|41065970800|Census Tract 9708|5503407696|20391874|G5020|S|106|0
20790254351047|41031960100|Census Tract 9601|2168990316|3135497|G5020|S|20740246549520|41069960100|Census Tract 9601|4444475448|1241033|G5020|S|23|0
207903717024372|41031960201|Census Tract 9602.01|10422388|0|G5020|S|207403717024372|41031960201|Census Tract 9602.01|10310037|0|G5020|S|10310037|0
207903717024372|41031960201|Census Tract 9602.01|10422388|0|G5020|S|207403717024371|41031960202|Census Tract 9602.02|44414916|0|G5020|S|112351|0
207903717024371|41031960202|Census Tract 9602.02|44123233|0|G5020|S|20740254351047|41031960100|Census Tract 9601|2168801414|3135497|G5020|S|7654|0
207903717024371|41031960202|Census Tract 9602.02|44123233|0|G5020|S|207403717024371|41031960202|Census Tract 9602.02|44414916|0|G5020|S|44115579|0
207903717024373|41031960301|Census Tract 9603.01|63692363|3137688|G5020|S|207403717024373|41031960301|Census Tract 9603.01|63697611|358492|G5020|S|63692363|358492
207903717024373|41031960301|Census Tract 9603.01|63692363|3137688|G5020|S|207403717024370|41031960302|Census Tract 9603.02|1274723019|13883273|G5020|S|0|2779196
2079015502001445|41031960303|Census Tract 9603.03|1030365435|7733342|G5020|S|20740256622481|41017000500|Census Tract 5|1970134326|15045759|G5020|S|2631|0
2079015502001445|41031960303|Census Tract 9603.03|1030365435|7733342|G5020|S|207403717024370|41031960302|Census Tract 9603.02|1274723019|13883273|G5020|S|1030302592|7733342
2079015502001445|41031960303|Census Tract 9603.03|1030365435|7733342|G5020|S|20740270135056|41043030300|Census Tract 303|3063731477|21791547|G5020|S|60212|0
2079015502001437|41031960304|Census Tract 9603.04|98021910|690525|G5020|S|20740256622267|41017000700|Census Tract 7|140518391|267013|G5020|S|6388|0
2079015502001437|41031960304|Census Tract 9603.04|98021910|690525|G5020|S|207403717024370|41031960302|Census Tract 9603.02|1274723019|13883273|G5020|S|98015522|690525
2079015502001452|41031960305|Census Tract 9603.05|146404905|2680210|G5020|S|207403717024370|41031960302|Census Tract 9603.02|1274723019|13883273|G5020|S|146404905|2680210
20790692908737|41033360100|Census Tract 3601|903076323|556627|G5020|S|20740710972851|41019210000|Census Tract 2100|3378321372|718100|G5020|S|26095|0
20790692908737|41033360100|Census Tract 3601|903076323|556627|G5020|S|20740692908737|41033360100|Census Tract 3601|903081498|556627|G5020|S|903050228|556627
20790692908832|41033360300|Census Tract 3603|87831325|222583|G5020|S|20740692908832|41033360300|Census Tract 3603|87831325|222583|G5020|S|87831325|222583
20790261398058|41033360400|Census Tract 3604|216728412|188744|G5020|S|20740261398058|41033360400|Census Tract 3604|216725148|188982|G5020|S|216725148|188744
20790261398058|41033360400|Census Tract 3604|216728412|188744|G5020|S|20740692908895|41033360500|Census Tract 3605|5230695|0|G5020|S|3264|0
20790692908895|41033360500|Census Tract 3605|5227431|0|G5020|S|20740692908895|41033360500|Census Tract 3605|5230695|0|G5020|S|5227431|0
2079015482736421|41033360601|Census Tract 3606.01|2608672|0|G5020|S|20740692908883|41033360600|Census Tract 3606|14545288|0|G5020|S|2608672|0
2079015482736389|41033360602|Census Tract 3606.02|11936616|0|G5020|S|20740692908883|41033360600|Census Tract 3606|14545288|0|G5020|S|11936616|0
20790692908841|41033360701|Census Tract 3607.01|3421466|0|G5020|S|20740692908841|41033360701|Census Tract 3607.01|3478557|0|G5020|S|3421466|0
2079015482736379|41033360703|Census Tract 3607.03|1997330|98276|G5020|S|20740692908820|41033360702|Census Tract 3607.02|4538849|313348|G5020|S|1997330|98276
2079015482736451|41033360704|Census Tract 3607.04|2598610|216408|G5020|S|20740261398058|41033360400|Census Tract 3604|216725148|188982|G5020|S|0|238
2079015482736451|41033360704|Census Tract 3607.04|2598610|216408|G5020|S|20740692908841|41033360701|Census Tract 3607.01|3478557|0|G5020|S|57091|0
2079015482736451|41033360704|Census Tract 3607.04|2598610|216408|G5020|S|20740692908820|41033360702|Census Tract 3607.02|4538849|313348|G5020|S|2541519|214859
2079015482736451|41033360704|Census Tract 3607.04|2598610|216408|G5020|S|20740692908789|41033361200|Census Tract 3612|6400925|137081|G5020|S|0|1311
20790692908871|41033360800|Census Tract 3608|77533333|1044657|G5020|S|20740692908871|41033360800|Census Tract 3608|77533333|1044657|G5020|S|77533333|1044657
20790692908760|41033360900|Census Tract 3609|655942475|1139903|G5020|S|20740692908760|41033360900|Census Tract 3609|655942475|1139903|G5020|S|655942475|1139903
20790692908858|41033361000|Census Tract 3610|48285133|431259|G5020|S|20740692908858|41033361000|Census Tract 3610|48279418|431259|G5020|S|48279364|431259
20790692908858|41033361000|Census Tract 3610|48285133|431259|G5020|S|20740692908850|41033361100|Census Tract 3611|12980135|180011|G5020|S|5769|0
2079015482736354|41033361101|Census Tract 3611.01|5686520|180011|G5020|S|20740692908850|41033361100|Census Tract 3611|12980135|180011|G5020|S|5686520|180011
2079015482736480|41033361102|Census Tract 3611.02|7287900|0|G5020|S|20740692908858|41033361000|Census Tract 3610|48279418|431259|G5020|S|54|0
2079015482736480|41033361102|Census Tract 3611.02|7287900|0|G5020|S|20740692908850|41033361100|Census Tract 3611|12980135|180011|G5020|S|7287846|0
2079015482736341|41033361201|Census Tract 3612.01|2836071|135983|G5020|S|20740692908820|41033360702|Census Tract 3607.02|4538849|313348|G5020|S|0|213
2079015482736341|41033361201|Census Tract 3612.01|2836071|135983|G5020|S|20740692908789|41033361200|Census Tract 3612|6400925|137081|G5020|S|2836071|135770
2079015482736326|41033361202|Census Tract 3612.02|3562487|0|G5020|S|20740692908789|41033361200|Census Tract 3612|6400925|137081|G5020|S|3561728|0
2079015482736326|41033361202|Census Tract 3612.02|3562487|0|G5020|S|20740692908808|41033361300|Census Tract 3613|111473186|203468|G5020|S|759|0
2079015482736334|41033361301|Census Tract 3613.01|27260038|0|G5020|S|20740692908789|41033361200|Census Tract 3612|6400925|137081|G5020|S|3126|0
2079015482736334|41033361301|Census Tract 3613.01|27260038|0|G5020|S|20740692908808|41033361300|Census Tract 3613|111473186|203468|G5020|S|27256912|0
2079015482736404|41033361302|Census Tract 3613.02|84215515|203468|G5020|S|20740692908808|41033361300|Census Tract 3613|111473186|203468|G5020|S|84215515|203468
20790261398038|41033361400|Census Tract 3614|199102887|0|G5020|S|20740261398038|41033361400|Census Tract 3614|201194744|0|G5020|S|199102887|0
20790692908749|41033361500|Census Tract 3615|715463325|559681|G5020|S|20740710467312|41015950301|Census Tract 9503.01|1471031500|24404290|G5020|S|29941|0
20790692908749|41033361500|Census Tract 3615|715463325|559681|G5020|S|20740692908749|41033361500|Census Tract 3615|715454612|559681|G5020|S|715433384|559681
2079015482736442|41033361601|Census Tract 3616.01|404751474|511122|G5020|S|20740710467315|41015950400|Census Tract 9504|621074144|4981133|G5020|S|116194|0
2079015482736442|41033361601|Census Tract 3616.01|404751474|511122|G5020|S|20740264510623|41033361600|Census Tract 3616|1179680328|654173|G5020|S|404635280|511122
2079015482736504|41033361602|Census Tract 3616.02|776727419|143051|G5020|S|20740261398038|41033361400|Census Tract 3614|201194744|0|G5020|S|2090016|0
2079015482736504|41033361602|Census Tract 3616.02|776727419|143051|G5020|S|20740264510623|41033361600|Census Tract 3616|1179680328|654173|G5020|S|774637403|143051
20790528649173|41035970100|Census Tract 9701|4297356070|95223151|G5020|S|20740710972859|41019100000|Census Tract 1000|2972670135|16731802|G5020|S|75193|0
20790528649173|41035970100|Census Tract 9701|4297356070|95223151|G5020|S|20740710972851|41019210000|Census Tract 2100|3378321372|718100|G5020|S|11894|0
20790528649173|41035970100|Census Tract 9701|4297356070|95223151|G5020|S|20740528649173|41035970100|Census Tract 9701|4297253460|95223151|G5020|S|4297236553|95223151
20790528649173|41035970100|Census Tract 9701|4297356070|95223151|G5020|S|20740267786506|41037960100|Census Tract 9601|18656406407|416255660|G5020|S|32430|0
2079015621975964|41035970201|Census Tract 9702.01|3844083080|24619990|G5020|S|20740528649172|41035970200|Census Tract 9702|4452792519|36525880|G5020|S|3843866542|24619990
2079015621975964|41035970201|Census Tract 9702.01|3844083080|24619990|G5020|S|20740267786506|41037960100|Census Tract 9601|18656406407|416255660|G5020|S|216538|0
2079015621980125|41035970202|Census Tract 9702.02|609303701|11881866|G5020|S|20740528649172|41035970200|Census Tract 9702|4452792519|36525880|G5020|S|608659800|11881866
2079015621980125|41035970202|Census Tract 9702.02|609303701|11881866|G5020|S|20740528649177|41035971000|Census Tract 9710|216766779|38006188|G5020|S|643901|0
20790528649174|41035970300|Census Tract 9703|2484767200|223095877|G5020|S|207401916854961|06093000200|Census Tract 2|1300428731|72752619|G5020|S|241137|437
20790528649174|41035970300|Census Tract 9703|2484767200|223095877|G5020|S|20740528649172|41035970200|Census Tract 9702|4452792519|36525880|G5020|S|0|24024
20790528649174|41035970300|Census Tract 9703|2484767200|223095877|G5020|S|20740528649174|41035970300|Census Tract 9703|2484538885|223071608|G5020|S|2484526063|223071416
20790528649191|41035970400|Census Tract 9704|557853929|9436700|G5020|S|20740528649191|41035970400|Census Tract 9704|553671449|9436700|G5020|S|553671449|9436700
20790528649191|41035970400|Census Tract 9704|557853929|9436700|G5020|S|20740528649188|41035970500|Census Tract 9705|2543579629|30842373|G5020|S|2437|0
20790528649191|41035970400|Census Tract 9704|557853929|9436700|G5020|S|20740528649177|41035971000|Census Tract 9710|216766779|38006188|G5020|S|4180043|0
20790528649188|41035970500|Census Tract 9705|2543334829|30832199|G5020|S|20740365971450|06049000200|Census Tract 2|2408236840|38947343|G5020|S|7834|0
20790528649188|41035970500|Census Tract 9705|2543334829|30832199|G5020|S|20740365971484|06049000300|Census Tract 3|6125901259|494209568|G5020|S|40582|77
20790528649188|41035970500|Census Tract 9705|2543334829|30832199|G5020|S|20740528649188|41035970500|Census Tract 9705|2543579629|30842373|G5020|S|2543026418|30832122
20790528649188|41035970500|Census Tract 9705|2543334829|30832199|G5020|S|20740267786506|41037960100|Census Tract 9601|18656406407|416255660|G5020|S|170526|0
20790528649188|41035970500|Census Tract 9705|2543334829|30832199|G5020|S|20740267786489|41037960200|Census Tract 9602|2422970058|152233353|G5020|S|89469|0
20790528649189|41035970600|Census Tract 9706|128650754|80199|G5020|S|20740365971450|06049000200|Census Tract 2|2408236840|38947343|G5020|S|127816|129
20790528649189|41035970600|Census Tract 9706|128650754|80199|G5020|S|207401916854970|06093000100|Census Tract 1|860014047|44664518|G5020|S|61|0
20790528649189|41035970600|Census Tract 9706|128650754|80199|G5020|S|20740528649189|41035970600|Census Tract 9706|128682277|80070|G5020|S|128522877|80070
20790528649190|41035970700|Census Tract 9707|397975065|2343865|G5020|S|207401916854961|06093000200|Census Tract 2|1300428731|72752619|G5020|S|146078|755
